Rank,Player,College,Games,Minitues Per Game,Rebounds Per Game,Assists Per Game,Steals Per Game,Blocks Per Game,Points Per Game,Year
322,Christian Kessee,CSU,31,32.5,2.5,1.9,0.6,0.0,0.0,2016
323,Phil Valenti,CAN,33,31.4,6.1,2.0,0.9,0.5,0.5,2016
324,B.J. Tyson,ECU,32,33.5,4.4,2.6,1.0,0.2,0.2,2016
325,Brenton Scott,ISU,32,30.6,4.1,1.3,1.2,0.2,0.2,2016
326,Deckie Johnson,UNT,31,32.5,4.5,2.2,0.9,0.2,0.2,2016
327,Kourtlin Jackson,USM,28,27.9,4.6,1.3,1.1,0.3,0.3,2016
328,Nick Mayo,EKU,31,29.8,4.9,1.1,0.6,1.1,1.1,2016
329,Braxton Ogbueze,CHAR,33,34.3,2.3,2.6,0.5,0.1,0.1,2016
330,Justin Roberson,ULM,34,33.2,4.7,2.7,1.7,0.1,0.1,2016
331,Michael Carrera,USC,32,27.8,7.7,1.2,1.0,1.0,1.0,2016
332,Jabarie Hinds,UMass,32,29.6,2.3,3.0,1.5,0.2,0.2,2016
333,Kevin Little,UM,23,27.6,2.2,2.6,1.2,0.0,0.0,2016
334,Bryn Forbes,MSU,35,28.0,2.1,1.5,0.4,0.0,0.0,2016
335,Christen Cunningham,SU,33,33.8,2.8,3.9,1.0,0.1,0.1,2016
336,Aurimas Majauskas,SHSU,34,23.9,5.6,1.6,0.2,0.4,0.4,2016
337,Jason McManamen,UW,32,34.6,3.0,1.5,0.4,0.1,0.1,2016
338,Jamel Artis,PITT,33,30.0,4.8,3.0,0.6,0.2,0.2,2016
339,Geno Luzcando,ISU,31,30.6,4.1,1.3,2.0,0.1,0.1,2016
340,Patrick Cole,NCCU,24,30.3,4.5,3.2,0.8,0.1,0.1,2016
341,Jaden Jackson,UVU,30,33.5,2.5,2.5,0.9,0.0,0.0,2016
342,Louis Dabney,TU,33,33.0,3.0,2.2,1.1,0.1,0.1,2016
343,Malcolm Bernard,FAMU,28,32.6,7.0,4.2,2.2,0.7,0.7,2016
344,Anton Wilson,UDM,31,32.3,3.9,2.2,1.3,0.6,0.6,2016
345,Marcel Davis,UVU,30,33.4,5.6,5.1,1.1,0.2,0.2,2016
346,Brian Sullivan,DAV,30,37.1,3.7,3.4,1.0,0.1,0.1,2016
347,Khalil Ahmad,CSUF,30,27.3,4.4,1.6,0.8,0.2,0.2,2016
348,Ryan Taylor,MU,33,26.7,6.6,3.0,1.1,0.8,0.8,2016
349,Jahad Thomas,UML,29,29.8,7.4,3.4,1.3,0.2,0.2,2016
350,Torrion Brummitt,WCU,34,28.1,7.4,1.4,0.9,0.8,0.8,2016
351,Jeffery Moss,MSU,31,35.7,4.0,2.0,0.7,0.1,0.1,2016
352,Jordan Washington,IC,31,18.7,6.4,0.4,0.5,0.6,0.6,2016
353,Andre Walker,L-MD,30,32.4,3.4,3.9,1.5,0.2,0.2,2016
354,Wes Washpun,UNI,36,34.5,4.1,5.3,1.2,0.7,0.7,2016
355,Tra Holder,ASU,32,31.8,3.5,3.7,1.0,0.1,0.1,2016
356,Aaron Valdes,UH,30,30.7,5.5,2.4,1.2,0.6,0.6,2016
357,Dakarai Henderson,SHSU,32,29.8,2.8,1.5,0.6,0.1,0.1,2016
358,Tyrell Nelson,GWU,33,27.2,7.6,1.6,0.6,0.8,0.8,2016
359,Konner Frey,UVU,30,27.5,7.1,1.2,0.6,0.4,0.4,2016
360,Patricio Garino,GW,38,32.0,4.2,1.5,1.4,0.8,0.8,2016
361,Lavell Boyd,UMKC,31,32.7,3.4,2.3,0.8,0.1,0.1,2016
362,Wade Baldwin IV,VU,33,30.4,4.0,5.2,1.2,0.3,0.3,2016
363,Ryan Martin,TTU,31,28.9,8.2,1.2,0.6,0.7,0.7,2016
364,DeVaughn Akoon-Purcell,ISU,32,28.0,4.9,1.9,0.9,0.4,0.4,2016
365,Gabe Vincent,UCSB,33,32.0,3.2,2.2,1.2,0.2,0.2,2016
366,Kassius Robertson,CAN,33,34.0,2.8,1.8,1.1,0.1,0.1,2016
367,Khadeen Carrington,SHU,34,30.9,3.1,2.5,1.2,0.1,0.1,2016
368,Emmett Naar,SMC,35,37.2,3.7,6.4,1.3,0.1,0.1,2016
369,Mo Watson,CU,35,31.4,3.4,6.5,1.0,0.0,0.0,2016
370,Malcolm Drumwright,JSU,24,32.4,2.6,3.8,0.8,0.4,0.4,2016
371,Rashun Davis,RU,31,31.5,2.9,4.8,1.9,0.1,0.1,2016
372,Devonta Pollard,U of H,32,29.7,5.7,1.6,0.9,0.6,0.6,2016
373,Robert Brown,UAB,33,30.3,2.7,3.1,0.9,0.3,0.3,2016
374,Spencer Parker,BGSU,34,29.0,5.1,1.7,0.5,0.4,0.4,2016
375,Ron Baker,WSU,35,31.6,4.8,3.2,1.5,0.6,0.6,2016
376,Zach Auguste,ND,36,29.6,10.7,1.1,0.6,1.1,1.1,2016
377,Marc Loving,OSU,35,34.0,5.3,1.5,0.6,0.4,0.4,2016
378,Antwon Portley,SPC,30,33.7,3.2,1.9,0.7,0.1,0.1,2016
379,Burak Eslik,SIUE,28,32.5,2.6,1.3,0.5,0.0,0.0,2016
380,Grandy Glaze,GCU,33,26.4,8.8,0.8,0.5,0.0,0.0,2016
381,Nicholas West,AAMU,29,30.3,7.8,1.5,0.6,0.9,0.9,2016
382,Cedric Kuakumensah,BU,28,29.7,9.6,1.2,0.2,2.7,2.7,2016
383,Tre'Shawn Thurman,UNO,32,27.4,6.7,1.3,0.8,1.1,1.1,2016
384,Tyler Harris,AU,30,28.4,7.7,1.3,0.7,0.5,0.5,2016
385,Damyean Dotson,U of H,32,31.0,6.8,1.2,0.7,0.2,0.2,2016
386,Damian Jones,VU,33,26.2,6.9,1.2,0.2,1.6,1.6,2016
387,Arnaud Moto,TU,33,28.3,8.3,1.6,0.8,0.1,0.1,2016
388,Eric Washington,MU,30,33.2,3.7,4.6,1.6,0.0,0.0,2016
389,Shaquille Hines,UTRGV,30,32.3,5.5,2.7,0.9,0.6,0.6,2016
390,Fletcher Magee,WC,32,28.8,3.0,1.5,0.4,0.1,0.1,2016
391,Monte Morris,ISU,35,38.0,3.9,6.9,1.8,0.3,0.3,2016
392,Divine Myles,STET,34,32.4,4.5,4.2,1.4,0.1,0.1,2016
393,Ian Baker,NMSU,34,32.8,4.6,3.7,1.1,0.1,0.1,2016
394,Marquese Chriss,UW,34,24.9,5.4,0.8,0.9,1.6,1.6,2016
395,Roosevelt Jones,BU,33,33.6,6.6,4.7,1.5,0.4,0.4,2016
396,Nate Mason,U of M,27,32.9,2.9,4.5,0.9,0.0,0.0,2016
397,Hayden Graham,AF,31,35.9,6.2,2.2,1.1,0.3,0.3,2016
398,Tim Coleman,NJIT,35,27.6,7.5,2.3,1.5,0.9,0.9,2016
399,Julian Eleby,VMI,30,33.4,4.6,2.6,1.1,0.2,0.2,2016
400,Armel Potter,CSU,30,30.0,3.2,3.1,0.9,0.1,0.1,2016
401,B.K. Ashe,MSMU,33,31.2,4.5,1.7,1.3,0.5,0.5,2016
402,Bryant McIntosh,NU,32,35.7,3.6,6.7,1.0,0.2,0.2,2016
403,Bryant Crawford,WF,30,31.7,3.0,4.4,1.7,0.2,0.2,2016
404,Demetrious Floyd,SFA,34,24.5,1.5,1.5,1.2,0.1,0.1,2016
405,Wayne Selden,KU,38,29.9,3.4,2.6,0.7,0.3,0.3,2016
406,Anthony Gill,UVA,37,28.0,6.1,0.8,0.6,0.6,0.6,2016
407,Lamonte Bearden,UB,30,29.9,2.9,4.2,1.6,0.3,0.3,2016
408,"Reggie Upshaw, Jr.",MTSU,35,31.2,8.5,2.2,1.5,0.8,0.8,2016
409,Jaysean Paige,WVU,35,22.5,3.5,1.2,1.5,0.2,0.2,2016
410,Luke Nelson,UCI,38,31.0,2.9,3.9,1.3,0.1,0.1,2016
411,Myke Henry,DEP,31,28.9,6.2,1.0,0.8,0.3,0.3,2016
412,Emani Gant,TSU,29,27.2,7.7,1.4,0.8,0.5,0.5,2016
413,Aaron Cosby,WKU,34,31.6,3.6,2.0,0.4,0.1,0.1,2016
414,Elijah Wilson,CCU,33,31.2,4.0,0.9,0.8,0.2,0.2,2016
415,D.J. Fenner,UNR,38,33.8,4.6,1.9,1.1,0.5,0.5,2016
416,Kris Jenkins,VILL,40,28.4,3.9,2.2,0.8,0.4,0.4,2016
417,Jared Terrell,URI,32,35.5,3.4,2.6,1.2,0.2,0.2,2016
418,Isaiah Johnson,AKR,35,25.4,7.6,1.6,0.5,1.3,1.3,2016
419,George King,CU,34,25.4,4.7,0.7,0.4,0.2,0.2,2016
420,Charles Cooper,UWGB,36,26.7,5.5,1.5,1.0,0.2,0.2,2016
421,Dylan Smith,UNCA,34,27.3,2.6,1.9,1.0,0.3,0.3,2016
422,Rokas Gustys,HOF,34,30.4,13.0,0.9,0.9,1.2,1.2,2016
423,Alex Rosenberg,COM,30,29.0,4.2,1.9,0.7,0.3,0.3,2016
424,Wayne Langston,MSU,31,29.9,6.1,1.4,0.8,0.4,0.4,2016
425,Jordan Mathews,Cal,34,29.7,3.4,1.2,0.5,0.0,0.0,2016
426,Troy Harper,CAM,30,27.8,3.3,1.4,1.0,0.2,0.2,2016
427,Nick Garth,LU,29,25.3,2.8,2.6,0.9,0.0,0.0,2016
428,Tyler Dorsey,UO,36,30.1,4.3,2.0,0.8,0.2,0.2,2016
429,Sindarius Thornwell,USC,34,33.1,4.8,3.8,1.5,0.5,0.5,2016
430,Jordan McLaughlin,USC,34,32.4,3.8,4.7,1.6,0.1,0.1,2016
431,"Earvin Morris, Jr.",UTEP,32,25.7,3.5,1.8,0.8,0.3,0.3,2016
432,Malachi Richardson,SU,37,34.4,4.3,2.1,1.2,0.3,0.3,2016
433,Matt Klinewski,LC,30,26.0,4.9,1.3,0.4,0.5,0.5,2016
434,Cameron Oliver,UNR,38,29.4,9.1,0.8,0.6,2.6,2.6,2016
435,Tra'Vaughn White,LONG,26,32.9,2.8,2.5,1.0,0.0,0.0,2016
436,Tyron Criswell,UNR,38,30.3,6.2,2.1,1.0,0.6,0.6,2016
437,Jaleen Smith,UNH,30,34.6,5.5,3.4,0.9,0.4,0.4,2016
438,Anthony Drmic,BSU,31,29.2,4.4,1.4,0.9,0.0,0.0,2016
439,Cheddi Mosely,BU,30,29.8,2.9,1.0,1.1,0.1,0.1,2016
440,Corey Henson,WC,34,30.1,3.0,2.9,1.1,0.0,0.0,2016
441,Tavon Blackmon,BU,26,34.4,2.3,5.5,1.2,0.0,0.0,2016
442,Derrick Griffin,TSU,27,34.0,11.1,0.6,0.7,2.3,2.3,2016
443,Raeford Worsham,JSU,35,31.7,7.7,2.1,1.7,0.8,0.8,2016
444,Nick Lindner,LC,29,32.3,2.0,4.0,0.8,0.0,0.0,2016
445,D'Shon Taylor,NSU,33,28.7,5.3,1.5,1.2,0.6,0.6,2016
446,Jarred Jones,L-MD,26,27.8,7.2,1.2,1.0,1.1,1.1,2016
447,Ronnie Drinnon,SFU,30,32.6,11.0,1.7,0.7,0.1,0.1,2016
448,"Clide Geffrard, Jr.",SFA,34,24.3,5.9,1.4,0.9,0.6,0.6,2016
449,Devin Williams,WVU,35,25.4,9.5,1.4,0.7,0.2,0.2,2016
450,Grant Mullins,COM,35,31.1,3.8,3.3,0.8,0.1,0.1,2016
451,Troy Williams,IU,35,26.2,5.8,2.0,1.1,0.8,0.8,2016
452,John Gillon,CSU,34,31.7,2.9,3.9,0.8,0.1,0.1,2016
453,Josh Hagins,UALR,35,30.7,4.2,4.7,1.5,0.2,0.2,2016
454,Akeem Springs,UWM,32,31.9,5.3,1.7,0.8,0.1,0.1,2016
455,Tre Burnette,USD,32,23.5,6.6,1.5,0.8,1.0,1.0,2016
456,Jordon Varnado,TU,31,28.3,6.9,0.9,0.6,1.2,1.2,2016
457,Byron Hawkins,TU,31,30.0,2.5,2.2,0.8,0.2,0.2,2016
458,Shawn Anderson,USNA,33,30.3,4.0,2.6,0.8,0.1,0.1,2016
459,Alec Kobre,PAC,22,27.3,1.5,0.9,0.3,0.0,0.0,2016
460,Zena Edosomwan,HAR,28,26.0,9.8,1.9,0.5,1.2,1.2,2016
461,Micah Seaborn,MU,36,27.7,3.1,2.0,1.0,0.2,0.2,2016
462,Jordan Wilson,UNC,31,31.7,2.9,2.8,0.7,0.0,0.0,2016
463,Geovonie McKnight,MU,32,32.2,4.0,2.2,1.1,0.2,0.2,2016
464,Joseph Uchebo,CHAR,33,27.9,11.5,0.9,1.0,0.7,0.7,2016
465,Roderick Bobbitt,UH,33,34.1,4.3,5.5,2.1,0.2,0.2,2016
466,Walter Wright,UM,33,32.7,3.5,4.6,1.0,0.0,0.0,2016
467,Nico Clareth,SC,34,26.6,3.2,2.2,1.6,0.6,0.6,2016
468,Kevin Ferguson,USMA,29,27.5,9.7,1.2,0.5,1.6,1.6,2016
469,Tavon Allen,DREX,31,30.3,2.9,2.3,0.6,0.5,0.5,2016
470,Matt Donlan,YSU,32,34.7,4.5,1.3,0.5,0.2,0.2,2016
471,Chris Cokley,UAB,33,22.1,6.5,1.4,0.9,0.7,0.7,2016
472,Ed Stephens,SCSU,34,30.4,2.4,1.6,0.7,0.0,0.0,2016
473,Bronson Koenig,UW,35,34.9,2.8,2.4,0.4,0.2,0.2,2016
474,Bruce Beckford,NC A&T,29,30.3,6.9,1.0,0.7,0.4,0.4,2016
475,Blake Hamilton,UB,34,26.5,7.1,2.5,1.4,0.4,0.4,2016
476,Aaron Bacote,ODU,38,26.1,2.9,2.2,0.8,0.2,0.2,2016
477,Tres Tinkle,OSU,27,27.7,5.4,1.1,1.2,0.5,0.5,2016
478,Jalen Hayes,OU,34,30.6,8.6,0.8,0.9,0.5,0.5,2016
479,Austin Price,LU,32,33.0,3.4,2.3,1.7,0.5,0.5,2016
480,Aly Ahmed,CSUB,33,28.2,6.2,1.0,0.7,1.1,1.1,2016
481,Francis Alonso,UNCG,34,28.4,1.8,1.8,0.5,0.1,0.1,2016
482,Paris Collins,JSU,35,30.5,6.1,1.8,1.9,0.7,0.7,2016
483,Jordan Woodard,OU,37,29.8,3.0,3.4,1.6,0.2,0.2,2016
484,Felix Von Hofe,EWU,33,32.5,3.5,0.9,0.6,0.5,0.5,2016
485,Deyshonee Much,IC,30,28.9,3.5,1.8,1.1,0.2,0.2,2016
486,Craig Sword,MSU,31,29.2,3.9,3.0,1.3,0.9,0.9,2016
487,Mike Morsell,TU,33,30.4,4.1,2.5,1.1,0.5,0.5,2016
488,Brian Darden,HU,32,31.6,2.1,1.8,0.8,0.0,0.0,2016
489,John Konchar,IPFW,34,35.6,9.2,2.7,2.1,0.3,0.3,2016
490,Troy Caupain,UC,33,33.5,3.8,4.8,1.1,0.4,0.4,2016
491,Mario Moody,BCU,32,27.8,7.4,1.0,0.9,2.4,2.4,2016
492,Trevor Cooney,SU,37,36.4,2.5,2.3,1.6,0.1,0.1,2016
493,Abdul-Malik Abu,NCST,33,28.3,8.8,1.3,0.4,0.7,0.7,2016
494,Evan Singletary,ALB,33,33.3,3.6,2.9,1.2,0.2,0.2,2016
495,Jesse Reed,AU,31,37.8,4.5,2.1,0.9,0.6,0.6,2016
496,Gio McLean,QU,29,30.8,4.7,3.3,0.7,0.0,0.0,2016
497,Abdel Nader,ISU,35,31.1,5.0,1.5,1.1,0.7,0.7,2016
498,Maverick Rowan,NCST,33,33.4,3.1,0.7,0.5,0.1,0.1,2016
499,Cleon Roberts,LU,31,36.7,3.6,1.2,1.9,0.4,0.4,2016
500,Tyreek Jewell,SFC,32,32.8,5.6,2.1,1.0,0.2,0.2,2016
501,Frank Mason,KU,38,33.5,4.3,4.6,1.3,0.1,0.1,2016
502,Brendan Westendorf,SEA,32,32.2,5.3,4.2,1.8,0.1,0.1,2016
503,Duda Sanadze,USD,29,25.3,4.0,1.1,0.9,0.2,0.2,2016
504,Greg Brown,SFU,28,34.3,3.2,3.3,0.9,0.2,0.2,2016
505,Isaiah Williams,IC,33,32.7,6.9,1.9,0.8,0.5,0.5,2016
506,Nisre Zouzoua,BU,31,30.3,3.2,1.4,0.8,0.3,0.3,2016
507,Rodney Purvis,UConn,36,28.9,3.0,2.1,0.9,0.1,0.1,2016
508,Stevie Browning,MU,33,32.6,4.5,3.6,1.1,0.4,0.4,2016
509,Harold McBride,GWU,33,28.9,2.9,4.0,1.4,0.1,0.1,2016
510,Rodney Elliott,UMBC,28,29.8,3.1,3.6,0.9,0.1,0.1,2016
511,Jett Raines,PU,32,27.4,4.9,0.6,0.6,0.5,0.5,2016
512,Joel Berry,UNC,40,30.7,3.3,3.8,1.4,0.2,0.2,2016
513,Kenny Gaines,UGA,34,29.2,2.9,1.0,0.8,0.7,0.7,2016
514,Christian Terrell,FGC,35,29.2,5.1,2.3,1.2,0.4,0.4,2016
515,Bryce Jones,MSU,31,31.9,4.0,4.2,1.2,0.5,0.5,2016
516,Ike Iroegbu,WSU,31,30.7,3.4,3.6,0.9,0.1,0.1,2016
517,Micheal Warren,CSUN,30,29.6,4.1,2.2,1.3,0.3,0.3,2016
518,Hunter Ware,BU,30,32.6,3.2,1.5,1.3,0.2,0.2,2016
519,A.J. Jacobson,NDSU,33,34.3,3.9,1.5,0.5,0.4,0.4,2016
520,Ky Howard,NJIT,34,32.0,4.6,4.5,1.0,0.1,0.1,2016
521,Darien Nelson-Henry,PENN,27,28.0,8.1,1.8,0.4,1.2,1.2,2016
522,Brandon Sherrod,YALE,30,27.8,7.0,1.2,0.8,0.7,0.7,2016
523,Denzel Ingram,UNCW,32,32.6,2.3,3.3,1.4,0.0,0.0,2016
524,Dequon Miller,MSU,32,34.7,3.1,3.0,0.6,0.0,0.0,2016
525,Jalen Jones,UTA,35,25.1,5.2,1.2,0.8,0.0,0.0,2016
526,Erick Neal,UTA,34,31.4,4.0,6.2,1.6,0.1,0.1,2016
527,Jordan Fouse,UWGB,36,31.6,8.3,3.3,2.1,1.4,1.4,2016
528,Justin Edwards,KSU,33,31.6,5.9,2.8,1.8,0.5,0.5,2016
529,J.C. Fuller,WIU,27,29.0,4.5,1.9,0.6,0.3,0.3,2016
530,Joe Rosga,UD,29,33.2,2.4,2.2,1.4,0.0,0.0,2016
531,Isaiah Cousins,OU,37,33.3,4.5,4.5,1.4,0.3,0.3,2016
532,Brian Pegg,STET,34,28.7,9.8,1.1,0.9,1.0,1.0,2016
533,Kayel Locke,UNCG,34,30.3,5.4,1.6,0.5,0.1,0.1,2016
534,Aakim Saintil,LIU,31,29.2,2.2,4.7,1.5,0.0,0.0,2016
535,Sabri Thompson,NSU,28,27.4,3.2,2.2,0.6,0.3,0.3,2016
536,Brandon Brown,LMU,31,31.7,2.4,5.7,1.4,0.0,0.0,2016
537,Kenny Kaminski,OU,33,30.4,3.7,1.2,0.5,0.3,0.3,2016
538,Billy Garrett,DEP,30,28.0,2.9,3.5,0.7,0.3,0.3,2016
539,Michael Carey,WC,34,29.1,9.1,1.5,0.7,0.8,0.8,2016
540,Marcus Paige,UNC,34,31.6,2.5,3.8,1.1,0.4,0.4,2016
541,Kevin Mays,CSUB,33,24.8,8.0,1.0,1.0,0.3,0.3,2016
542,Antonio Blakeney,LSU,33,30.8,3.5,0.9,0.7,0.2,0.2,2016
543,Angel Rodriguez,UM,35,30.2,2.5,4.5,1.7,0.2,0.2,2016
544,Jontrell Walker,UIW,28,23.5,1.6,1.9,1.0,0.1,0.1,2016
545,Shivaughn Wiggins,CCU,30,32.5,3.0,3.6,1.5,0.1,0.1,2016
546,Tony Parker,UCLA,32,25.1,8.2,0.7,0.6,1.0,1.0,2016
547,J.T. Yoho,WRST,34,30.4,4.9,2.4,0.5,0.1,0.1,2016
548,Trey Kell,SDSU,38,28.5,3.7,1.4,0.8,0.2,0.2,2016
549,Jordan Johnson,UWM,33,35.2,3.6,8.1,0.9,0.0,0.0,2016
550,Junior Robinson,MSMU,33,28.8,1.8,3.1,1.2,0.0,0.0,2016
551,Caleb White,ECU,30,32.1,3.1,2.5,0.8,0.1,0.1,2016
552,Daniel Dixon,W&M,30,29.6,3.8,1.8,0.5,0.7,0.7,2016
553,Ivan Rabb,Cal,34,28.7,8.5,0.9,0.5,1.2,1.2,2016
554,Daniel Hamilton,UConn,36,32.0,8.9,4.7,1.1,0.4,0.4,2016
555,Jarvis Garrett,URI,31,34.3,3.7,4.7,1.1,0.1,0.1,2016
556,"Marcus Johnson, Jr.",UALR,35,30.6,3.1,1.5,0.8,0.0,0.0,2016
557,Tra-Deon Hollins,UNO,32,32.4,4.8,6.1,4.0,0.4,0.4,2016
558,David Nwaba,POLY,30,28.0,6.3,3.5,1.2,0.5,0.5,2016
559,Ja'Dante' Frye,NSU,34,26.0,4.6,1.1,0.8,0.3,0.3,2016
560,Bryce Scott,LC,28,31.7,3.0,2.2,0.9,0.2,0.2,2016
561,Ben Millaud-Meunier,SFU,30,27.2,2.9,1.8,0.7,0.1,0.1,2016
562,Zay Jackson,SELU,33,32.2,4.2,4.8,1.3,0.2,0.2,2016
563,Diamond Stone,UMD,35,22.6,5.4,0.4,0.5,1.6,1.6,2016
564,Peter Hooley,ALB,33,32.9,4.6,2.7,0.9,0.1,0.1,2016
565,Ryan Arcidiacono,VILL,40,32.0,2.9,4.2,1.4,0.0,0.0,2016
566,Trevis Wyche,SPC,29,32.1,3.1,4.5,1.2,0.1,0.1,2016
567,Rob Edwards,CSU,32,31.1,3.9,1.4,1.2,0.0,0.0,2016
568,Adam Weary,HP,30,27.8,3.4,3.1,1.2,0.2,0.2,2016
569,Ako Kaluna,NAU,30,31.5,7.2,1.2,0.7,0.6,0.6,2016
570,Bogdan Bliznyuk,EWU,34,33.0,6.8,3.0,1.2,0.7,0.7,2016
571,Ethan Happ,UW,35,28.1,7.9,1.3,1.8,0.9,0.9,2016
572,Quadir Welton,SPC,30,31.6,8.2,1.7,0.8,1.1,1.1,2016
573,Mark Alstork,WRST,35,26.6,4.7,1.7,0.8,0.6,0.6,2016
574,Trelun Banks,SUBR,33,34.3,2.8,2.2,1.0,0.0,0.0,2016
575,Jayrn Johnson,PVAMU,31,26.0,2.7,1.1,1.7,0.5,0.5,2016
576,Desi Rodriguez,SHU,34,26.0,5.0,1.4,1.6,0.2,0.2,2016
577,Troyce Manassa,SST,32,29.6,5.1,2.4,1.0,0.5,0.5,2016
578,"Terry Harris, Jr.",CSU,30,30.4,7.2,1.0,0.6,0.8,0.8,2016
579,BaeBae Daniels,UNF,34,25.5,5.2,1.4,0.8,2.1,2.1,2016
580,Mandell Thomas,FORD,26,27.8,3.6,1.9,2.1,0.2,0.2,2016
581,Kellon Thomas,KSU,32,31.5,2.1,2.6,0.6,0.0,0.0,2016
582,Dorian Pickens,SU,30,29.3,3.6,1.9,1.0,0.1,0.1,2016
583,"Robert Carter, Jr.",UMD,36,26.4,6.9,1.9,0.8,1.2,1.2,2016
584,Kavin Gilder-Tilbury,TSU,31,28.7,4.0,1.8,1.0,0.4,0.4,2016
585,Shonn Miller,UConn,36,25.7,5.2,0.6,0.9,0.9,0.9,2016
586,L.J. Peak,GU,33,25.0,3.3,1.7,0.8,0.6,0.6,2016
587,Chris Davenport,UNF,34,27.0,7.2,3.2,0.7,2.0,2.0,2016
588,Chace Franklin,JSU,34,30.1,5.2,2.6,1.4,0.4,0.4,2016
589,Brian Bernardi,HOF,34,36.0,1.8,1.5,0.7,0.1,0.1,2016
590,Kevin Larsen,GW,38,33.9,8.2,2.6,0.9,0.7,0.7,2016
591,Cameron Johnson,C of C,31,33.1,3.5,2.4,1.2,0.5,0.5,2016
592,Cullen Neal,UNM,31,30.2,2.8,3.7,0.8,0.0,0.0,2016
593,Sterling Gibbs,UConn,36,32.9,2.2,2.3,0.9,0.0,0.0,2016
594,Matt Howard,PENN,28,30.7,5.7,1.1,0.9,0.4,0.4,2016
595,Chauncey Collins,TCU,32,31.0,3.0,2.0,0.8,0.1,0.1,2016
596,Mike Williams,RU,32,27.1,3.5,1.1,1.0,0.4,0.4,2016
597,Deion Holmes,USCU,32,25.1,2.6,1.4,0.6,0.2,0.2,2016
598,Fred VanVleet,WSU,31,29.0,3.2,5.5,1.8,0.1,0.1,2016
599,Joel Hernandez,LIU,31,30.4,6.1,1.1,0.9,0.3,0.3,2016
600,Yunus Hopkinson,SFC,32,28.8,2.5,2.9,0.8,0.0,0.0,2016
601,Armani Moore,UT,33,32.7,7.6,4.1,1.2,1.6,1.6,2016
602,Montel James,L-IL,29,26.4,7.1,0.4,0.8,1.0,1.0,2016
603,Tamarcio Wilson,ASU,29,31.1,3.1,1.8,0.7,0.1,0.1,2016
604,Malik Morgan,TU,34,31.6,5.1,2.4,1.4,0.4,0.4,2016
605,Franko House,BSU,35,27.0,5.8,2.1,0.7,0.5,0.5,2016
606,Rasean Simpson,MSU,25,32.3,6.8,0.7,1.4,0.3,0.3,2016
607,Trae Bell-Haynes,UVM,36,27.6,2.7,3.5,1.1,0.1,0.1,2016
608,Camyn Boone,MSU,31,25.0,6.5,1.2,0.3,0.5,0.5,2016
609,Marcus Graves,CSUS,31,34.4,3.9,4.4,1.6,0.0,0.0,2016
610,Frederick Edmond,WKU,33,28.9,5.9,2.7,1.0,0.5,0.5,2016
611,R.J. White,UNCG,33,27.2,6.9,1.1,0.7,1.0,1.0,2016
612,Justin Jackson,UNC,40,28.4,3.9,2.8,0.6,0.4,0.4,2016
613,Nikola Jovanovic,USC,34,25.8,7.0,0.4,0.3,0.8,0.8,2016
614,Tre McLean,UTC,35,31.0,6.3,2.5,1.6,0.7,0.7,2016
615,James McGee,SUU,28,27.5,1.9,1.6,0.9,0.1,0.1,2016
616,Mamadou Ndiaye,UCI,37,23.2,7.2,0.6,0.2,2.4,2.4,2016
617,Jalen Billups,NKU,30,19.7,5.5,0.7,0.2,1.3,1.3,2016
618,Chris Kendrix,MSU,30,27.9,4.8,1.1,1.0,0.6,0.6,2016
619,Casey Kasperbauer,USD,32,33.3,2.5,2.1,1.0,0.0,0.0,2016
620,Teddy Okereafor,RU,33,35.4,4.2,4.5,1.1,0.2,0.2,2016
621,Nathan Moran,LIP,33,27.2,3.0,4.6,1.3,0.0,0.0,2016
622,Rayshawn Simmons,CMU,33,33.1,4.3,5.0,0.6,0.0,0.0,2016
623,Devin Sibley,FU,35,27.4,2.9,1.7,0.5,0.2,0.2,2016
624,Derreck Brooks,UCA,28,31.0,6.3,2.6,1.2,0.9,0.9,2016
625,Aleksa Jugovic,TTU,31,31.7,2.3,2.9,0.8,0.0,0.0,2016
626,Sean O'Brien,SIU,32,31.0,6.0,2.0,0.9,0.9,0.9,2016
627,Luke Fischer,MU,33,28.2,6.2,1.0,0.4,1.4,1.4,2016
628,Ray Sanders,ALB,33,27.5,4.3,2.3,1.6,0.1,0.1,2016
629,Demetrius McReynolds,EIU,27,25.0,5.1,1.3,0.8,0.1,0.1,2016
630,Devin Morgan,DESU,31,30.6,3.1,2.7,0.9,0.0,0.0,2016
631,Secean Johnson,UCR,33,28.5,5.8,2.0,0.9,0.2,0.2,2016
632,Hassan Martin,URI,26,28.0,5.6,0.9,0.7,2.5,2.5,2016
633,A.J. Davis,UCF,30,31.4,6.0,2.9,0.9,0.5,0.5,2016
634,Delante Jones,AU,30,33.2,3.6,1.8,0.7,0.2,0.2,2016
635,Tyler White,NKU,30,30.6,2.7,3.5,0.9,0.2,0.2,2016
636,Chris Jenkins,UDM,31,31.8,5.7,1.4,1.0,0.5,0.5,2016
637,Isaiah Pineiro,PSU,31,22.8,5.5,1.1,1.1,0.5,0.5,2016
638,Durand Johnson,STJ,32,27.7,3.8,1.7,1.2,0.3,0.3,2016
639,Robert Champion,HC,35,27.5,4.8,1.5,1.0,0.2,0.2,2016
640,V.J. Beachem,ND,36,31.3,3.9,0.8,0.8,0.8,0.8,2016
