Rank,Player,College,Games,Minitues Per Game,Rebounds Per Game,Assists Per Game,Steals Per Game,Blocks Per Game,Points Per Game,Year
1663,Kramer Knutson,UP,31,27.0,5.1,1.2,0.6,1.5,1.5,2011
1664,Riley Benock,MSU,31,32.0,3.4,2.3,1.2,0.2,0.2,2011
1665,Kauri Black,NU,31,26.8,4.0,1.5,0.8,0.4,0.4,2011
1666,Ramell Taylor,SUU,27,16.4,3.0,0.8,0.2,0.5,0.5,2011
1667,LaShay Page,USM,27,18.1,2.1,0.7,0.4,0.1,0.1,2011
1668,Jordan Printy,ISU,28,17.9,1.0,0.9,0.1,0.0,0.0,2011
1669,Nick Williams,UM,34,24.5,4.0,1.5,0.7,0.1,0.1,2011
1670,B.J. Miller,JSU,30,16.6,1.0,1.6,0.5,0.1,0.1,2011
1671,Shawn Glover,U of U,31,23.6,3.6,0.9,0.4,0.5,0.5,2011
1672,Delvon Roe,MSU,34,23.6,5.0,1.4,0.8,1.2,1.2,2011
1673,Graham Hatch,WSU,36,21.9,2.6,1.4,0.6,0.1,0.1,2011
1674,Ameer Ali,MSU,29,18.4,5.1,0.6,0.4,0.2,0.2,2011
1675,Scottie Farrington,LA,22,16.0,4.3,0.2,0.4,1.3,1.3,2011
1676,Aaron Graham,STET,30,19.9,2.3,1.2,1.0,0.2,0.2,2011
1677,Brian Neller,UMBC,30,17.7,0.9,0.4,0.5,0.0,0.0,2011
1678,Matt Sauey,UNF,31,20.9,3.6,0.5,0.6,0.9,0.9,2011
1679,Trevor Gaskins,UM,31,19.5,2.8,1.9,0.9,0.1,0.1,2011
1680,Bryan Bynes,GW,31,24.6,2.1,1.5,0.9,0.0,0.0,2011
1681,Shemiye McLendon,HOF,32,20.0,2.3,1.1,0.5,0.2,0.2,2011
1682,Justin Dehm,FU,33,21.4,1.5,1.5,0.5,0.0,0.0,2011
1683,Gabriel McCulley,UTEP,35,20.7,4.2,1.0,0.7,0.3,0.3,2011
1684,Briahn Smith,FDU,28,18.8,2.4,0.5,0.7,0.1,0.1,2011
1685,Jamelle Horne,U of A,38,18.1,3.3,0.8,0.3,0.4,0.4,2011
1686,Rob Delaney,LC,29,22.8,3.0,2.7,0.8,0.0,0.0,2011
1687,Christian Wall,CSU,30,18.5,1.8,1.7,1.0,0.1,0.1,2011
1688,B.J. Shearry,UCR,31,22.8,5.1,0.9,0.9,1.5,1.5,2011
1689,Lonnie Smith,LTU,31,22.7,2.5,0.8,0.4,0.3,0.3,2011
1690,Westly Perryman,BSU,35,23.0,2.6,1.6,1.5,0.1,0.1,2011
1691,Laron Griffin,EWU,30,23.5,6.8,1.1,0.5,0.9,0.9,2011
1692,Tanner Milson,UNCW,30,24.2,1.6,1.6,0.2,0.0,0.0,2011
1693,Jonathon Thompson,RU,31,25.7,2.7,3.2,1.0,0.4,0.4,2011
1694,Tevin Galvin,JAC,32,24.5,4.8,1.1,1.0,0.1,0.1,2011
1695,Brandon Ubel,UNL,32,20.2,3.7,0.6,0.3,0.3,0.3,2011
1696,Jordan Boots,USD,33,18.1,1.3,1.3,0.7,0.0,0.0,2011
1697,Calvin Douglas,SJSU,33,18.9,0.7,0.8,0.2,0.0,0.0,2011
1698,Leo Davis,CCL,29,24.2,1.3,1.8,0.6,0.0,0.0,2011
1699,Jason Washburn,U of U,31,19.2,4.1,0.5,0.4,1.1,1.1,2011
1700,Maurice Miller,GT,31,20.2,2.2,2.4,1.4,0.0,0.0,2011
1701,Jason Morris,GT,31,18.3,2.2,0.4,0.6,0.3,0.3,2011
1702,Caleb Walker,UNL,32,20.4,4.5,0.8,0.6,0.2,0.2,2011
1703,Tim Johnson,WC,34,28.6,8.4,2.5,1.3,0.6,0.6,2011
1704,Kenton Walker,SMC,34,15.8,3.6,0.2,0.6,1.0,1.0,2011
1705,Venoy Overton,UW,31,21.0,2.6,3.3,1.2,0.3,0.3,2011
1706,Jeffery McClain,MSU,32,22.7,4.5,0.7,0.7,0.1,0.1,2011
1707,Walter Jackson,CSUS,26,26.8,4.5,1.3,0.7,0.9,0.9,2011
1708,Nick Gore,VMI,31,18.8,3.5,1.1,0.8,0.2,0.2,2011
1709,Clint Hopf,UE,32,18.3,3.4,0.2,0.4,0.2,0.2,2011
1710,Chretien Lukusa,BU,30,25.9,2.7,2.0,0.7,0.0,0.0,2011
1711,Willis Brownlee,ASU,28,19.1,2.9,1.0,0.8,0.2,0.2,2011
1712,J.J. Mann,BEL,35,15.6,2.3,0.9,0.9,0.0,0.0,2011
1713,Trian Iliadis,ODU,34,16.2,1.3,1.4,0.7,0.1,0.1,2011
1714,Collin Mangrum,SMU,33,24.3,2.5,1.8,0.8,0.2,0.2,2011
1715,Matt Kenney,VAL,32,23.1,3.9,2.4,1.1,0.2,0.2,2011
1716,Michael Lizarraga,CSUN,32,19.5,4.2,0.6,0.7,0.4,0.4,2011
1717,Pieter Van Tongeren,UE,32,16.5,2.2,0.2,0.3,0.5,0.5,2011
1718,Caden Dickerson,WKU,32,28.3,1.7,1.2,0.4,0.0,0.0,2011
1719,DuShawn Brooks,YSU,30,17.3,3.8,0.9,0.6,0.5,0.5,2011
1720,Rasheem Jenkins,FAMU,26,22.5,1.7,2.3,0.7,0.0,0.0,2011
1721,Ken Holdman,ORU,35,27.2,2.8,1.6,1.3,0.3,0.3,2011
1722,Josh Gasser,UW,34,28.1,3.9,2.2,0.5,0.1,0.1,2011
1723,Andrew Jones,PSU,34,30.3,5.6,0.6,0.4,0.1,0.1,2011
1724,Steve Tecker,USD,31,16.9,3.0,1.0,0.7,0.1,0.1,2011
1725,JayDee Luster,UW,28,27.9,2.3,3.4,0.9,0.0,0.0,2011
1726,Raymone Andrews,LA,25,28.6,2.6,2.6,1.2,0.4,0.4,2011
1727,Anthony Myles,RU,34,20.3,2.2,0.8,0.5,0.8,0.8,2011
1728,Colin Nickerson,FU,33,23.2,3.0,2.2,1.9,0.0,0.0,2011
1729,Elliot Berry,UCR,31,18.8,3.4,0.4,0.4,0.3,0.3,2011
1730,Malcolm Lemmons,NU,31,22.9,3.5,0.8,0.7,0.3,0.3,2011
1731,Brian Richardson,USC,30,19.4,1.6,0.5,0.7,0.2,0.2,2011
1732,Chris O'Brien,POLY,27,27.6,3.3,1.9,0.8,0.4,0.4,2011
1733,Javonte Maynor,GSU,30,17.5,1.1,0.6,0.4,0.0,0.0,2011
1734,Tim Kamczyc,CSU,36,28.9,3.7,1.5,0.9,0.2,0.2,2011
1735,Kenny Franklin,NSU,28,29.3,1.9,3.1,1.1,0.1,0.1,2011
1736,Ray Penn,OSU,27,22.0,0.8,2.1,0.4,0.0,0.0,2011
1737,Andrew Lawrence,C of C,36,24.0,1.8,1.7,1.0,0.1,0.1,2011
1738,Adrian Satchell,UMBC,29,21.6,3.9,0.7,0.4,0.3,0.3,2011
1739,Armani Williams,UTA,23,15.3,1.0,0.4,0.3,0.0,0.0,2011
1740,Eric Atkins,ND,34,25.3,1.8,3.2,0.6,0.0,0.0,2011
1741,Terry Martin,WC,34,15.1,3.4,0.6,0.4,0.2,0.2,2011
1742,Drae Murray,SHSU,31,27.2,2.5,4.6,1.2,0.0,0.0,2011
1743,Kyle Collinsworth,BYU,36,25.7,5.1,2.1,1.1,0.4,0.4,2011
1744,Marcus Capers,WSU,35,28.8,4.4,1.9,0.7,0.6,0.6,2011
1745,Jelani Johnson,WIU,30,30.7,3.6,1.8,1.4,0.2,0.2,2011
1746,Aaron Hawley,DU,30,16.1,2.3,0.4,0.6,0.1,0.1,2011
1747,Sterling Melville,CU,29,16.4,3.2,0.7,0.7,0.3,0.3,2011
1748,Khyle Marshall,BU,38,15.2,3.8,0.3,0.3,0.2,0.2,2011
1749,Kyle Gaillard,W&M,32,22.8,3.3,1.4,0.5,0.1,0.1,2011
1750,Marvelle Harris,CAM,31,20.6,5.4,0.4,0.5,1.5,1.5,2011
1751,Zach McCabe,UI,31,19.6,3.6,0.8,0.7,0.0,0.0,2011
1752,Brandon Knight,UNO,22,24.0,3.0,2.8,0.6,0.0,0.0,2011
1753,Kevin Dukes,BCU,34,22.6,1.1,1.2,0.4,0.0,0.0,2011
1754,Abner Moreira,ISU,29,27.5,6.7,0.9,0.8,0.2,0.2,2011
1755,Brandon Brekke,UND,33,16.1,3.8,0.4,0.2,0.5,0.5,2011
1756,Ibrahima Thomas,UC,35,19.0,5.3,0.6,0.5,0.6,0.6,2011
1757,Jontel Evans,UVA,31,27.3,2.4,3.5,1.3,0.1,0.1,2011
1758,Devyn Marble,UI,31,19.1,2.4,1.3,0.7,0.1,0.1,2011
1759,Fred Hinnenkamp,HBU,31,19.9,2.2,0.7,0.2,0.4,0.4,2011
1760,Maliik Love,POLY,30,26.4,2.3,1.6,0.7,0.2,0.2,2011
1761,Shawn Reid,MSU,30,17.3,2.5,0.5,0.5,0.2,0.2,2011
1762,Matt Pressey,MU,33,17.5,1.8,1.6,0.8,0.2,0.2,2011
1763,Jonathan Inman,AAMU,22,16.3,4.0,0.8,0.4,0.9,0.9,2011
1764,TrayVonn Wright,NDSU,29,16.3,3.4,0.5,0.8,0.8,0.8,2011
1765,Roger Dugas,ELON,25,18.8,4.6,0.6,0.4,0.0,0.0,2011
1766,Austin Witter,NC A&T,32,26.5,3.7,2.1,0.8,0.8,0.8,2011
1767,Hayden Humes,U of T,32,26.1,5.1,0.9,0.3,0.2,0.2,2011
1768,Dom Morris,BU,32,23.2,4.6,0.5,0.4,0.3,0.3,2011
1769,Brandon Edwards,UTA,28,20.9,5.4,0.3,0.6,0.8,0.8,2011
1770,Jalen Steele,MSU,27,18.0,1.5,0.9,0.4,0.0,0.0,2011
1771,Trevor Ottley,MTSU,32,19.6,5.2,0.8,1.1,1.2,1.2,2011
1772,Bryan Streeter,CIT,32,21.5,5.0,1.0,0.5,0.3,0.3,2011
1773,Landon Tatum,U of I,32,22.3,2.0,3.0,0.9,0.1,0.1,2011
1774,Josh Wallace,AU,31,28.3,2.4,3.9,1.7,0.0,0.0,2011
1775,Tony Dukes,USCU,30,20.4,1.8,0.9,0.4,0.1,0.1,2011
1776,Bilal Dixon,PROV,32,19.9,6.4,0.3,0.3,1.4,1.4,2011
1777,Dave Johnson,QU,32,21.9,2.6,3.5,0.6,0.1,0.1,2011
1778,Calvin Godfrey,ISU,29,20.1,5.4,0.6,1.0,0.9,0.9,2011
1779,Gorgui Dieng,U of L,29,15.5,4.3,0.6,0.4,1.9,1.9,2011
1780,Tom Herzog,UCF,29,16.0,3.6,0.2,0.4,2.0,2.0,2011
1781,Michael Lacey,ISU,29,21.6,3.8,0.5,0.7,0.1,0.1,2011
1782,Isaiah Roberts,USNA,31,22.7,2.1,1.4,1.1,0.2,0.2,2011
1783,Cameron Butler,SEMO,25,24.7,5.9,0.6,0.4,0.6,0.6,2011
1784,Brad Birton,UIC,30,26.6,5.2,1.6,0.6,0.4,0.4,2011
1785,Coy Custer,LU,30,15.8,3.7,0.2,0.2,0.6,0.6,2011
1786,Cedric Smith,SST,30,21.0,2.5,1.0,1.1,0.0,0.0,2011
1787,Dathan Lyles,CSUN,32,22.7,2.0,3.2,1.3,0.1,0.1,2011
1788,Trey Stanton,RU,32,19.2,4.0,0.8,0.2,0.5,0.5,2011
1789,Mike Poole,RU,32,19.0,3.3,1.2,1.1,0.4,0.4,2011
1790,Rahlir Hollis-Jefferson,TEM,34,26.4,5.3,1.6,1.0,0.9,0.9,2011
1791,Roderick Pearson,ORU,34,23.0,2.4,2.7,0.7,0.0,0.0,2011
1792,Kurt Alexander,DU,31,18.4,1.4,1.7,0.5,0.0,0.0,2011
1793,Josh Benson,DAY,36,17.9,3.6,0.4,0.4,0.4,0.4,2011
1794,Jamal Coombs-McDaniel,UConn,41,16.5,2.6,0.5,0.2,0.2,0.2,2011
1795,Jeremy Crutcher,AAMU,28,25.6,2.9,3.4,1.5,0.0,0.0,2011
1796,Dallis Joyner,SB,30,25.2,6.8,0.9,0.4,0.7,0.7,2011
1797,Raymond Cody,CSUN,32,19.6,2.2,1.2,1.0,0.2,0.2,2011
1798,Jay Shunnar,U of T,32,23.2,1.4,1.0,0.5,0.1,0.1,2011
1799,Allen Payne,AU,31,21.8,2.9,0.8,0.9,0.1,0.1,2011
1800,Richard Solomon,Cal,33,15.7,4.4,0.6,0.6,0.8,0.8,2011
1801,Joshua Lowery,PU,33,21.9,2.5,2.8,0.8,0.2,0.2,2011
1802,Tshilidzi Nephawe,NMSU,33,18.2,4.4,0.2,0.5,1.0,1.0,2011
1803,Donley Minor,LU,28,15.4,1.4,0.9,0.7,0.1,0.1,2011
1804,Jack Crowder,SIU,30,16.8,2.9,0.4,0.4,0.3,0.3,2011
1805,John Freeman,SIU,32,23.4,3.0,2.1,1.1,0.6,0.6,2011
1806,Danny Carter,SB,32,24.8,4.0,0.7,0.5,0.3,0.3,2011
1807,Dominic Cheek,VILL,32,19.4,3.4,0.7,0.8,0.2,0.2,2011
1808,Bryant Mbamalu,LA,29,19.6,3.2,0.5,0.6,0.1,0.1,2011
1809,James Fields,GSU,31,27.5,3.0,3.0,1.1,0.1,0.1,2011
1810,Jose Rivera,PAC,31,23.0,1.4,1.7,0.3,0.0,0.0,2011
1811,Kirk Crecco,DART,24,16.2,2.3,0.5,0.6,0.1,0.1,2011
1812,Tim Meadows,PVAMU,30,24.7,3.9,0.8,0.8,0.1,0.1,2011
1813,Kevin Stineman,SIUE,29,26.6,2.6,2.8,0.6,0.0,0.0,2011
1814,Sebastian Koch,ELON,31,16.8,2.5,0.9,0.3,0.2,0.2,2011
1815,Frantz Massenat,DREX,31,28.7,2.0,3.3,0.7,0.4,0.4,2011
1816,Chris Hines,UA,37,28.6,6.2,1.3,1.5,1.5,1.5,2011
1817,Brian Benson,UNH,30,25.1,8.2,0.3,0.2,1.0,1.0,2011
1818,Danny Thompson,MSMU,32,21.8,6.0,0.4,0.6,1.2,1.2,2011
1819,Dre Conner,TU,30,24.0,1.6,2.4,0.8,0.0,0.0,2011
1820,Ayodeji Egbeyemi,LMU,28,21.9,3.1,1.1,0.6,0.1,0.1,2011
1821,John Bowman,TSU,32,22.7,2.2,1.8,0.7,0.1,0.1,2011
1822,Andres Irarrazabal,UTM,33,24.3,4.2,0.5,0.6,0.7,0.7,2011
1823,Javier Gonzalez,NCST,31,19.4,1.6,2.3,0.8,0.0,0.0,2011
1824,Darion Benbow,LC,28,20.4,3.6,0.9,0.7,0.6,0.6,2011
1825,Aaron Harwell,CCL,28,20.4,1.5,1.9,1.7,0.1,0.1,2011
1826,Ryan Williams,UCA,28,20.2,1.9,1.4,1.0,0.1,0.1,2011
1827,Vladyslav Kondratyev,BU,29,18.5,3.8,0.3,0.2,0.5,0.5,2011
1828,Chris McHenry,MU,32,17.7,1.6,1.4,0.4,0.0,0.0,2011
1829,Jeff Johnson,EKU,30,22.0,3.4,1.3,0.5,0.3,0.3,2011
1830,Nikola Cerina,TCU,33,20.1,4.1,0.4,0.9,0.3,0.3,2011
1831,A.J. Tyler,UCF,26,17.2,2.8,0.4,0.3,0.8,0.8,2011
1832,Patrick Saunders,PRIN,31,21.2,3.1,0.7,0.3,0.2,0.2,2011
1833,Carrio Bennett,SCSU,24,21.1,1.5,1.7,0.3,0.0,0.0,2011
1834,Matt Pilgrim,OSU,34,20.0,5.7,0.9,1.3,0.5,0.5,2011
1835,Jamal Fenton,UNM,32,16.9,1.5,1.9,1.0,0.0,0.0,2011
1836,Ali Fraser,UM,30,17.3,3.7,0.3,0.2,0.8,0.8,2011
1837,Laurence Jolicoeur,UMBC,30,18.2,3.2,0.6,0.2,0.3,0.3,2011
1838,Courtney Jackson,UALR,28,20.0,5.2,0.7,0.4,0.4,0.4,2011
1839,Kyle Cain,ASU,31,20.8,5.5,0.5,0.4,0.3,0.3,2011
1840,Colton Iverson,U of M,31,18.3,5.0,1.1,0.5,0.6,0.6,2011
1841,Jahenns Manigat,CU,39,20.5,2.0,1.6,0.7,0.1,0.1,2011
1842,Conor Turley,PENN,26,16.7,2.4,0.6,0.2,0.4,0.4,2011
1843,Robert Boyd,LIP,29,21.1,2.2,2.2,1.7,0.3,0.3,2011
1844,Ray Cowels,SCU,37,15.3,1.8,0.6,0.2,0.2,0.2,2011
1845,Jewuan Long,MSU,32,18.8,2.5,1.3,1.0,0.4,0.4,2011
1846,Jordan Weiner,UCSB,32,20.8,1.7,1.7,1.4,0.1,0.1,2011
1847,Sam Mills,LU,32,27.6,2.7,1.7,0.7,0.1,0.1,2011
1848,Mike Proctor,UNC,27,17.5,5.7,0.8,0.6,0.3,0.3,2011
1849,Ricardo Glenn,USCU,27,17.8,5.6,0.9,0.4,0.2,0.2,2011
1850,Troy Payne,SCU,38,24.6,5.9,1.1,1.6,0.3,0.3,2011
1851,Phil Wait,MU,30,16.4,3.9,0.3,0.1,0.6,0.6,2011
1852,Pat Moore,CU,30,20.7,1.9,1.1,0.5,0.1,0.1,2011
1853,Pe'Shon Howard,UMD,33,18.5,1.7,3.2,0.8,0.1,0.1,2011
1854,Daryl McCoy,DREX,31,22.5,7.8,0.9,0.3,0.5,0.5,2011
1855,Aaron Ware,GW,31,19.5,3.8,1.1,0.3,0.0,0.0,2011
1856,Antonio Green,EMU,31,23.8,2.7,1.5,0.6,0.1,0.1,2011
1857,Gary Wallace,RMU,29,25.5,3.7,1.4,0.8,0.2,0.2,2011
1858,James Hett,MU,30,34.8,2.9,4.0,1.3,0.0,0.0,2011
1859,Colin Reddick,FU,33,15.7,4.6,0.8,0.5,0.7,0.7,2011
1860,Matt Sullivan,BU,27,15.2,1.5,1.0,0.6,0.1,0.1,2011
1861,Rodney Stokes,MSU,31,16.1,3.5,0.4,0.4,0.9,0.9,2011
1862,Jon House,BEL,35,19.0,3.3,1.7,0.9,0.2,0.2,2011
1863,Evan Faulkner,RU,29,21.6,1.7,1.8,0.9,0.0,0.0,2011
1864,Kellan Carter,NSU,26,23.2,2.8,2.3,1.7,0.2,0.2,2011
1865,Marcus Britt,U of A,30,19.0,2.1,1.2,0.8,0.2,0.2,2011
1866,Reggie Keely,OU,35,18.3,4.6,0.7,0.4,1.1,1.1,2011
1867,Mark Coury,COR,28,17.1,4.0,0.9,0.7,0.6,0.6,2011
1868,Jordan McCoy,FAU,32,18.8,3.7,0.1,0.5,0.5,0.5,2011
1869,Taylor Montgomery,UNC,32,25.9,6.0,0.5,0.6,0.2,0.2,2011
1870,David Perez,LA,29,17.0,1.1,0.6,0.5,0.0,0.0,2011
1871,Jordan Prosser,BU,31,22.2,5.5,0.2,0.4,0.1,0.1,2011
1872,Donte Morales,UNCW,31,25.7,3.9,1.2,0.5,0.5,0.5,2011
1873,David Golladay,MSMU,31,23.0,3.3,1.3,0.7,0.2,0.2,2011
1874,Quincy Diggs,AKR,36,16.6,2.8,1.2,0.8,0.1,0.1,2011
1875,Javier Carter,USA,28,16.4,3.8,0.4,0.4,1.0,1.0,2011
1876,Miles Plumlee,DUKE,37,18.0,5.2,0.6,0.6,0.6,0.6,2011
1877,Naji Hibbert,TAMU,33,20.0,2.3,1.3,0.6,0.1,0.1,2011
1878,Josh Herbeck,USMA,29,15.9,1.9,0.7,0.2,0.0,0.0,2011
1879,Jawaan Alston,UB,34,18.5,3.4,1.1,0.4,0.4,0.4,2011
1880,Demetri Goodson,GU,35,22.7,2.8,2.6,0.7,0.1,0.1,2011
1881,Carlos Dos Santos,UCA,27,18.5,3.9,0.7,0.5,0.6,0.6,2011
1882,Marcus Brister,SEMO,32,24.0,3.7,3.0,0.9,0.1,0.1,2011
1883,John Bohannon,UTEP,33,18.4,4.6,0.8,0.4,1.0,1.0,2011
1884,Keaton Cole,WCU,33,19.8,1.6,1.3,0.9,0.0,0.0,2011
1885,D.J. Byrd,PU,34,20.6,3.0,2.0,0.6,0.2,0.2,2011
1886,Zuri James,GSU,30,22.4,1.3,1.1,0.6,0.0,0.0,2011
1887,Darnell Gant,UW,35,18.7,3.8,0.7,0.3,0.5,0.5,2011
1888,Chase Fieler,FGC,30,21.3,3.8,0.9,0.5,0.5,0.5,2011
1889,Horace Bond,TAMU-CC,31,26.3,4.5,0.8,1.0,0.3,0.3,2011
1890,Marques Johnson,GSU,31,20.7,2.6,2.4,0.4,0.2,0.2,2011
1891,Skylar Jones,NU,31,18.5,2.6,0.3,0.6,0.3,0.3,2011
1892,Ryan Allen,UWM,32,16.4,2.6,0.7,1.1,0.5,0.5,2011
1893,Javoris Bryant,BCU,34,23.4,3.5,0.7,0.9,0.2,0.2,2011
1894,Steven McClellan,ULM,28,19.4,4.0,0.5,0.4,0.3,0.3,2011
1895,Dion Prewster,SFA,29,17.4,3.1,1.2,0.3,0.2,0.2,2011
1896,Aaron Bright,SU,31,18.9,0.9,2.0,0.4,0.0,0.0,2011
1897,Kelsey Barlow,PU,32,19.5,2.9,1.6,0.8,0.3,0.3,2011
1898,Matt Rum,W&M,32,22.2,3.0,2.1,0.4,0.0,0.0,2011
1899,Daryus Quarles,SJU,33,20.5,2.6,1.0,0.2,0.3,0.3,2011
1900,Jerime Anderson,UCLA,34,20.2,1.7,2.6,0.9,0.1,0.1,2011
1901,Quinard Jackson,UNCA,34,21.2,3.6,1.0,0.6,0.3,0.3,2011
1902,Jason Marks,SELU,28,22.8,4.5,1.4,0.7,0.3,0.3,2011
1903,Raphael Jordan,BU,30,18.1,1.7,0.6,1.0,0.1,0.1,2011
1904,Ike Azotam,QU,31,17.3,5.4,0.5,0.4,0.4,0.4,2011
1905,Larry Bastfield,MSU,31,28.0,1.4,3.4,0.5,0.1,0.1,2011
1906,Nigel Spikes,MU,32,20.3,5.9,0.3,0.4,1.0,1.0,2011
1907,YonDarius Johnson,GSU,32,16.3,1.4,0.5,0.4,0.0,0.0,2011
1908,Ricardo Andreotti Borda,USD,33,20.5,6.3,0.8,0.7,1.1,1.1,2011
1909,Marcus Simmons,USC,34,25.5,2.8,1.4,0.7,0.2,0.2,2011
1910,Jay Harris,VAL,35,17.0,1.3,1.4,0.4,0.0,0.0,2011
1911,Chris Otule,MU,37,17.6,3.6,0.1,0.3,1.5,1.5,2011
1912,Tony Nixon,NIU,25,16.4,2.0,0.7,0.3,0.2,0.2,2011
1913,Tyrone Nared,UO,39,20.0,3.9,0.4,0.6,0.8,0.8,2011
1914,Clive Weeden,DART,28,21.7,4.6,1.1,0.5,0.9,0.9,2011
1915,Cortney Bell,PVAMU,29,18.0,5.1,0.4,0.4,0.8,0.8,2011
1916,Ceslovas Kucinskas,CSU,30,18.5,3.6,0.2,0.6,0.2,0.2,2011
1917,Assane Sene,UVA,31,22.5,5.5,0.1,0.3,1.3,1.3,2011
1918,Kavon Lacey,UE,32,24.8,2.5,2.9,0.7,0.0,0.0,2011
1919,Dante Taylor,PITT,33,15.1,4.5,0.3,0.1,0.7,0.7,2011
1920,Sei Paye,UTSA,34,26.4,2.4,1.6,0.7,0.0,0.0,2011
1921,"Stanley Elliott, Jr.",BCU,34,21.9,2.4,1.3,0.9,0.3,0.3,2011
1922,Vander Blue,MU,37,19.0,2.8,1.6,0.9,0.2,0.2,2011
1923,Jordan Hamilton,LU,26,16.2,1.9,0.4,0.3,0.5,0.5,2011
1924,Chris Hawkins-Mast,TAMU-CC,27,20.6,2.4,1.3,0.8,0.2,0.2,2011
1925,Kelvin McNeil,UD,31,19.8,5.0,0.5,0.3,0.2,0.2,2011
1926,Andre Coimbra,CMU,31,19.6,4.6,0.4,0.5,1.0,1.0,2011
1927,Eric Waterford,UP,32,19.4,1.9,2.4,0.2,0.1,0.1,2011
1928,Justin Hawkins,UNLV,33,18.8,2.1,1.1,1.2,0.2,0.2,2011
1929,Chris Cooper,ODU,34,20.9,5.5,0.6,0.3,0.8,0.8,2011
1930,Ronald Nored,BU,36,26.5,3.2,2.3,1.2,0.0,0.0,2011
1931,Derrick Jasper,UNLV,32,22.0,4.2,1.8,0.8,0.3,0.3,2011
1932,Ryley Beaumont,ELON,31,19.0,3.8,0.6,0.3,0.2,0.2,2011
1933,Jeremy Robinson,RU,29,20.4,2.0,2.0,1.0,0.0,0.0,2011
1934,Danny McElroy,BGSU,32,19.8,3.2,0.3,0.6,0.3,0.3,2011
1935,Erin Straughn,ECU,34,24.5,4.6,1.3,0.7,0.2,0.2,2011
1936,Alex Wolf,WMY,33,17.7,1.3,1.1,0.4,0.0,0.0,2011
1937,Daniel King,TSU,32,25.0,5.5,0.9,0.6,0.5,0.5,2011
1938,Chris McNealy,UCI,31,19.3,2.2,0.9,0.7,0.5,0.5,2011
1939,Desmond Jackson,AAMU,28,19.2,2.3,1.1,0.7,0.1,0.1,2011
1940,Darrin Williams,UIC,28,15.9,3.5,0.4,0.1,0.3,0.3,2011
1941,Jeffery Middlebrooks,ASU,35,23.3,1.7,2.8,0.9,0.1,0.1,2011
1942,Titus Robinson,UB,34,16.2,2.3,0.9,0.3,0.4,0.4,2011
1943,John Peterson,SU,31,16.7,2.2,0.5,0.3,0.0,0.0,2011
1944,Tony Fiegen,SDSU,31,15.5,2.8,0.6,0.3,0.3,0.3,2011
1945,Chris Hines,U of U,30,17.6,1.3,0.6,0.3,0.0,0.0,2011
1946,Gediminas Bertasius,DART,28,19.0,3.5,0.5,0.4,0.2,0.2,2011
1947,Chris Baskerville,CCSU,25,15.2,3.0,0.5,0.4,0.2,0.2,2011
1948,Zach Hahn,BU,37,16.7,1.1,1.1,0.4,0.0,0.0,2011
1949,Jason Pancoe,USMA,24,23.2,2.1,2.9,0.8,0.2,0.2,2011
1950,Brandon Crawford,CCU,34,19.4,3.7,1.6,0.6,0.4,0.4,2011
1951,Terone Johnson,PU,34,19.3,2.5,1.7,0.5,0.2,0.2,2011
1952,Brian Bryant,MSU,31,17.8,3.2,1.9,0.5,0.4,0.4,2011
1953,Derek Elston,IU,31,15.5,3.6,0.3,0.5,0.3,0.3,2011
1954,Jerry Evans,UNR,31,19.1,3.5,0.3,0.4,0.3,0.3,2011
1955,Bill Cole,U of I,34,20.7,2.5,1.2,0.6,0.5,0.5,2011
1956,Donavan Foster,UDM,33,19.0,1.9,1.9,1.3,0.0,0.0,2011
1957,Godwin Okonji,LMU,31,22.9,5.3,1.0,0.7,1.2,1.2,2011
1958,Jarrett Mann,SU,31,28.6,3.2,4.2,1.0,0.2,0.2,2011
1959,Jawan Nelson,TAMU-CC,31,15.0,1.8,0.5,0.0,0.3,0.3,2011
1960,Sean Roosevelt Carter,UMass,30,21.4,6.3,0.5,0.5,1.3,1.3,2011
1961,Antuan Bootle,SHSU,30,17.2,6.1,0.9,0.3,0.5,0.5,2011
1962,Donte Poole,MSU,32,16.8,2.8,0.8,0.7,0.2,0.2,2011
1963,Earnest Bridges,HP,25,20.0,4.0,0.6,0.3,0.3,0.3,2011
1964,P.J. Gaynor,UCF,33,16.9,3.2,0.9,0.4,0.4,0.4,2011
1965,Marvin Baynham,GSU,32,20.7,3.7,0.3,0.7,0.3,0.3,2011
1966,Luke Apfeld,UVM,31,15.6,3.5,0.3,0.3,0.4,0.4,2011
1967,Justin Manns,KSU,36,17.6,4.4,0.2,0.4,1.2,1.2,2011
1968,Marc Sonnen,UNI,34,24.1,2.6,1.1,0.6,0.1,0.1,2011
1969,Rodney Clinkscales,SMU,34,16.2,0.9,1.1,0.4,0.0,0.0,2011
1970,Angus Brandt,OSU,29,16.0,2.5,0.6,0.5,0.3,0.3,2011
1971,Sean McNally,UM,28,18.2,3.9,0.8,0.4,0.7,0.7,2011
1972,Todd Fletcher,AF,32,27.1,2.5,2.8,0.9,0.1,0.1,2011
1973,Kevon Moore,NU,32,22.4,3.0,1.2,0.9,0.1,0.1,2011
1974,Joshua Henley,GWU,31,18.7,5.9,0.5,0.5,0.0,0.0,2011
1975,Jay Higgins,EMU,31,26.8,3.5,2.0,1.1,0.3,0.3,2011
